firstpost_date	url	url_expansion_data_url	url_expansion_data_topsy_expanded_url	content	trackback_author_nick	trackback_author_name
1358309317	http://twitter.com/thismomsmission/status/291396512896921600	Not Available	Not Available	u'#angry #annoyed #frustrated #disgusted #pissedoff http://t.co/L5t9HK1X'	thismomsmission	Courtney Joelle
1293595542	http://twitter.com/ishapatel/status/19967268049920000	Not Available	Not Available	u'#disappointed #disgusted #angry #saddened. #notentirelyshocked.'	ishapatel	Isha Patel
1354651235	http://twitter.com/emmz_rocks/status/276053406236422144	Not Available	Not Available	u'Disgusting. I feel like one of those freaks now #disgusted #angry'	emmz_rocks	Emily
1308819040	http://twitter.com/jai_puri/status/83819245452017665	Not Available	Not Available	u'Internet not working over 24 hrs #Disgusted #ANGRY @tataphotonplus'	jaikumarpuri	Jai Puri
1359760629	http://twitter.com/majj95/status/297483758402146305	Not Available	Not Available	u"Stupid effing huge fly in my room, GET.OUT!!!!!! Ughh I HATE BUGS! I hate'em. #disgusted #angry"	majj95	Majida Mabsout
1383981343	http://twitter.com/hombo3/status/399072794958643200	Not Available	Not Available	u'I am so fucking disgusted by the crap I saw tonight. I am at a Loss of words when it comes to describing what I saw #Disgusted #Angry'	hombo3	Eric Homburger
1345936650	http://twitter.com/mjh_dpt1908/status/239501787147665408	Not Available	Not Available	u"Just in a blah mood and so confused by today's events. I'm like really guess I saw the true you. Ugh #disgusted #angry"	mjh_dpt1908	Mo
1397859670	http://twitter.com/aj_rams_mom/status/457282716321320960	Not Available	Not Available	u'Message in a bottle \U0001f52b\U0001f52b why did I watch this? #Disgusted #angry #sad #geez'	aj_rams_mom	April Johnson
1349564627	http://twitter.com/atlantabuzz81/status/254718625674571777	Not Available	Not Available	u'At least the falcons have a chance to make Atlanta proud this weekend. Yuck. #disgusted #angry #disappointed'	atlantabuzz81	Dirty Harry Buzz
1355511090	http://twitter.com/richieboy25/status/279659899577856000	Not Available	Not Available	u'I might get off work early and go get my daughter #PrayersForConnecticut #Disgusted  #Angry'	richieboy25	Richard Colunga Jr.
1355522214	http://twitter.com/bugersito/status/279706557044899840	Not Available	Not Available	u"Not quite sure how to feel about this... #disgusted #angry #sad #feellikecrying  I can't imagine getting a c http://t.co/wUJ9u2Yc"	bugersito	ricardo ovalle
1331274543	http://twitter.com/ucfbarbie/status/178004451683086337	Not Available	Not Available	u'Smoking cigarettes should be illegal. Keep your smoke to yourself Ahole #disgusted #angry tweet'	ucfbarbie	Kelly 
1379771820	http://twitter.com/nickgarciataria/status/381416774261948416	Not Available	Not Available	u'"The Apple Store has everything!" \n\nSHUT UP, WILL YOU?!\n\n#hot #disgusted #angry'	nickgarciataria	Nicholas Garcia
1370960370	http://twitter.com/ericawring/status/344458878152474625	Not Available	Not Available	u"I can't believe the depravity. How you can do that to someone else's child when you have babies of your own is beyond me #disgusted #angry"	ericawring	Erica Wring
