firstpost_date	url	url_expansion_data_url	url_expansion_data_topsy_expanded_url	content	trackback_author_nick	trackback_author_name
1401249872	http://twitter.com/mahrukh_hameed/status/471502253719707648	Not Available	Not Available	u"Comes to mind when you think abt all those 'muslims' watching farzana bibi being stoned to death. #disgusted http://t.co/NhwR7vCg6C"	mahrukh_hameed	Mahrukh Hameed
1401233744	http://twitter.com/mindizmyspear/status/471434608509464576	Not Available	Not Available	u"@onedirection I spent $100+ on a ticket. If @louis_Tomlinson doesn't apologize, this' nig' wants. A refund #sickened #angry #disgusted"	mindizmyspear	Inquisitor Rheniya
1401296587	http://twitter.com/paulwoodman/status/471698193638383616	Not Available	Not Available	u"Just received the worst customer service ever @sprint . When a sprint supervisor laughs at you, you know it's time to leave!! #disgusted"	paulwoodman	Paul Woodman
1400851757	http://twitter.com/mzhakdokwe/status/469832439251361792	Not Available	Not Available	u'RT @MzhakdoKwe: No apology from @JustinTrudeau on his stereotyping of First Nations ppl based on @Min_BValcourt comments last wk. #Disgusted'	kwetoday	Naomi
1400973359	http://twitter.com/pbsmitty/status/470342475383844864	Not Available	Not Available	u'#disgusted'	pbsmitty	Smitty
1401306447	http://twitter.com/kamranchaudhry/status/471739548339535872	Not Available	Not Available	u"Did I seriously use the wrong 'of' there #disgusted"	kamranchaudhry	Kamran
1401055883	http://twitter.com/stefanopollard/status/470688608614367232	Not Available	Not Available	u"65% of people didn't vote. If UKIP wins, don't complain: it's your fucking fault for not voting!!! #Disgusted"	stefanopollard	Stefano J Pollard
1401246928	http://twitter.com/vivalaxindia/status/471489909447213056	Not Available	Not Available	u'Like who did the books for the hospital? #disgusted'	vivalaxindia	India
1401205172	http://twitter.com/notmyname02/status/471314768847179778	Not Available	Not Available	u'People enjoying the beautiful day at the park and fights break out. #DISGUSTED'	notmyname02	Josephine
1401328706	http://twitter.com/scarletkarma/status/471832908143943681	Not Available	Not Available	u"I can't believe how disgraceful some people are. With Maya gone you disrespect her name, that's BEYOND foul... #Disgusted"	scarletkarma	Renaissance
1400764442	http://twitter.com/rooprajfox2/status/469466214851682305	Not Available	Not Available	u'I understand that the #9/11 Memorial Museum needs funding. But black tie cocktail and souvenirs sold with people taking selfies? #Disgusted'	rooprajfox2	Roop Raj
1400894556	http://twitter.com/chastaschneider/status/470011950391644160	Not Available	Not Available	u"@janodo36 @OrcaSOS It's criminal. #disgusted"	chastaschneider	Chasta Schneider
1401110482	http://twitter.com/jessikaalily/status/470917613531701248	Not Available	Not Available	u"Why do people continue to vote for UKIP? They are vile and I don't even think they are human. #disgusted http://t.co/TMyfPwCW3t"	jessikaalily	jessica.
